1	2	2
1	3	2
1	4	2
1	5	8
1	6	2
1	7	2
1	8	2
1	9	8
1	10	2
1	11	2
1	12	2
1	13	14
1	14	2
1	15	2
1	16	2
1	17	2
1	18	2
10	16	2
10	17	2
10	18	2
10	11	2
10	12	2
10	13	8
10	14	2
10	15	2
11	16	2
11	17	2
11	18	2
11	12	2
11	13	8
11	14	2
11	15	2
12	16	2
12	17	2
12	18	2
12	13	14
12	14	2
12	15	2
13	16	8
13	17	8
13	18	8
13	14	14
13	15	14
14	16	2
14	17	2
14	18	2
14	15	2
15	16	2
15	17	2
15	18	2
16	17	2
16	18	2
17	18	2
2	3	2
2	4	2
2	5	8
2	6	2
2	7	2
2	8	2
2	9	14
2	10	2
2	11	2
2	12	2
2	13	8
2	14	2
2	15	2
2	16	2
2	17	2
2	18	2
3	4	2
3	5	8
3	6	2
3	7	2
3	8	2
3	9	14
3	10	2
3	11	2
3	12	2
3	13	8
3	14	2
3	15	2
3	16	2
3	17	2
3	18	2
4	5	14
4	6	2
4	7	2
4	8	2
4	9	8
4	10	2
4	11	2
4	12	2
4	13	8
4	14	2
4	15	2
4	16	2
4	17	2
4	18	2
5	6	14
5	7	14
5	8	14
5	9	2
5	10	8
5	11	8
5	12	8
5	13	2
5	14	8
5	15	8
5	16	14
5	17	14
5	18	14
6	16	2
6	17	2
6	18	2
6	7	2
6	8	2
6	9	8
6	10	2
6	11	2
6	12	2
6	13	8
6	14	2
6	15	2
7	16	2
7	17	2
7	18	2
7	8	2
7	9	8
7	10	2
7	11	2
7	12	2
7	13	8
7	14	2
7	15	2
8	16	2
8	17	2
8	18	2
8	9	8
8	10	2
8	11	2
8	12	2
8	13	8
8	14	2
8	15	2
9	16	8
9	17	8
9	18	8
9	10	14
9	11	14
9	12	8
9	13	2
9	14	8
9	15	8
