50	51	2
50	52	2
50	53	2
50	54	2
50	55	2
50	56	2
50	57	2
50	58	8
50	59	14
50	60	2
50	61	2
50	62	2
50	63	2
51	52	2
51	53	2
51	54	2
51	55	2
51	56	2
51	57	2
51	58	8
51	59	14
51	60	2
51	61	2
51	62	2
51	63	2
52	53	2
52	54	2
52	55	2
52	56	2
52	57	2
52	58	8
52	59	14
52	60	2
52	61	2
52	62	2
52	63	2
53	54	2
53	55	2
53	56	2
53	57	2
53	58	8
53	59	14
53	60	2
53	61	2
53	62	2
53	63	2
54	55	2
54	56	2
54	57	2
54	58	8
54	59	14
54	60	2
54	61	2
54	62	2
54	63	2
55	56	2
55	57	2
55	58	8
55	59	14
55	60	2
55	61	2
55	62	2
55	63	2
56	57	2
56	58	8
56	59	14
56	60	2
56	61	2
56	62	2
56	63	2
57	58	8
57	59	14
57	60	2
57	61	2
57	62	2
57	63	2
58	59	2
58	60	14
58	61	8
58	62	14
58	63	14
59	60	8
59	61	14
59	62	8
59	63	8
60	61	2
60	62	2
60	63	2
61	62	2
61	63	2
62	63	2
