1	2	1
1	3	1
1	4	1
1	5	1
1	6	1
2	1	1
2	3	3
2	4	12
2	5	6
2	6	1
2	7	1
2	8	4
2	9	4
2	10	1
2	11	1
2	12	1
2	13	1
2	18	1
2	19	1
2	20	1
2	21	1
2	22	1
2	23	1
2	24	1
2	25	1
2	26	1
2	27	1
2	28	1
2	29	1
2	30	1
2	31	1
2	32	1
2	33	1
2	34	1
2	35	1
2	36	1
2	37	1
2	38	1
2	39	1
2	40	1
2	41	1
2	42	1
2	43	1
2	44	1
2	45	1
2	46	1
2	47	1
2	48	1
2	49	1
2	50	1
2	51	1
2	52	1
2	53	1
3	1	1
3	2	3
3	51	1
3	4	2
3	52	1
3	5	2
3	53	1
3	6	1
3	7	1
3	8	1
3	9	1
3	10	1
4	1	1
4	2	12
4	3	2
4	5	5
4	6	1
4	7	1
4	8	4
4	9	4
4	10	1
4	11	1
4	12	1
4	13	1
4	18	1
4	19	1
4	20	1
4	21	1
4	22	1
4	23	1
4	24	1
4	25	1
4	31	1
4	32	1
4	33	1
4	34	1
4	35	1
4	36	1
4	37	1
4	38	1
4	39	1
4	40	1
4	41	1
4	42	1
4	43	1
4	44	1
4	45	1
4	46	1
4	47	1
4	48	1
4	49	1
4	50	1
5	1	1
5	2	6
5	3	2
5	4	5
5	6	1
5	38	1
5	39	1
5	8	3
5	40	1
5	41	1
5	42	1
5	11	1
5	12	1
5	13	1
5	14	1
5	46	1
5	15	1
5	47	1
5	16	1
5	17	1
5	51	1
5	52	1
5	53	1
6	1	1
6	2	1
6	3	1
6	4	1
6	5	1
7	2	1
7	3	1
7	4	1
7	8	1
7	9	1
7	10	1
8	2	4
8	3	1
8	4	4
8	5	3
8	7	1
8	9	1
8	41	1
8	10	1
8	42	1
8	14	1
8	46	1
8	15	1
8	47	1
8	16	1
8	48	1
8	17	1
8	49	1
8	50	1
9	32	1
9	33	1
9	2	4
9	3	1
9	4	4
9	7	1
9	8	1
9	10	1
9	43	1
9	44	1
9	45	1
9	18	1
9	19	1
9	20	1
9	21	1
9	31	1
10	2	1
10	3	1
10	4	1
10	7	1
10	8	1
10	9	1
11	2	1
11	4	1
11	5	1
11	12	1
11	13	1
12	2	1
12	4	1
12	5	1
12	11	1
12	13	1
13	2	1
13	4	1
13	5	1
13	11	1
13	12	1
14	16	1
14	17	1
14	5	1
14	8	1
14	15	1
15	16	1
15	17	1
15	5	1
15	8	1
15	14	1
16	17	1
16	5	1
16	8	1
16	14	1
16	15	1
17	16	1
17	5	1
17	8	1
17	14	1
17	15	1
18	2	1
18	19	1
18	20	1
18	4	1
18	21	1
18	9	1
19	18	1
19	2	1
19	20	1
19	4	1
19	21	1
19	9	1
20	18	1
20	2	1
20	19	1
20	4	1
20	21	1
20	9	1
21	18	1
21	2	1
21	19	1
21	20	1
21	4	1
21	9	1
22	2	1
22	4	1
22	23	1
22	24	1
22	25	1
23	2	1
23	4	1
23	22	1
23	24	1
23	25	1
24	2	1
24	4	1
24	22	1
24	23	1
24	25	1
25	2	1
25	4	1
25	22	1
25	23	1
25	24	1
26	2	1
26	27	1
26	28	1
26	29	1
26	30	1
27	2	1
27	26	1
27	28	1
27	29	1
27	30	1
28	2	1
28	26	1
28	27	1
28	29	1
28	30	1
29	2	1
29	26	1
29	27	1
29	28	1
29	30	1
30	2	1
30	26	1
30	27	1
30	28	1
30	29	1
31	32	1
31	33	1
31	2	1
31	4	1
31	9	1
32	33	1
32	2	1
32	4	1
32	9	1
32	31	1
33	32	1
33	2	1
33	4	1
33	9	1
33	31	1
34	2	1
34	35	1
34	36	1
34	4	1
34	37	1
35	34	1
35	2	1
35	36	1
35	4	1
35	37	1
36	34	1
36	2	1
36	35	1
36	4	1
36	37	1
37	34	1
37	2	1
37	35	1
37	36	1
37	4	1
38	2	1
38	4	1
38	5	1
38	39	1
38	40	1
39	2	1
39	4	1
39	5	1
39	38	1
39	40	1
40	2	1
40	4	1
40	5	1
40	38	1
40	39	1
41	2	1
41	4	1
41	5	1
41	8	1
41	42	1
42	2	1
42	4	1
42	5	1
42	8	1
42	41	1
43	2	1
43	4	1
43	9	1
43	44	1
43	45	1
44	2	1
44	4	1
44	9	1
44	43	1
44	45	1
45	2	1
45	4	1
45	9	1
45	43	1
45	44	1
46	2	1
46	4	1
46	5	1
46	8	1
46	47	1
47	2	1
47	4	1
47	5	1
47	8	1
47	46	1
48	49	1
48	2	1
48	50	1
48	4	1
48	8	1
49	48	1
49	2	1
49	50	1
49	4	1
49	8	1
50	48	1
50	49	1
50	2	1
50	4	1
50	8	1
51	2	1
51	3	1
51	52	1
51	5	1
51	53	1
52	2	1
52	51	1
52	3	1
52	5	1
52	53	1
53	2	1
53	51	1
53	3	1
53	52	1
53	5	1
54	128	1
54	129	1
54	130	1
54	131	1
54	132	1
54	140	1
54	141	1
54	142	1
54	143	1
54	144	1
54	145	1
54	146	1
54	147	1
54	148	1
54	149	1
54	150	1
54	151	1
54	152	1
54	153	1
54	154	1
54	155	1
54	156	1
54	157	1
54	158	1
54	159	1
54	160	1
54	161	1
54	162	1
54	163	1
54	164	1
54	165	1
54	166	1
54	167	1
54	168	1
54	55	1
54	56	2
54	57	1
54	58	1
54	59	20
54	60	1
54	61	1
54	62	1
54	63	1
54	64	1
54	65	1
54	66	1
54	67	16
54	68	1
54	69	1
54	70	1
54	71	2
54	72	1
54	73	1
54	74	1
54	75	1
54	76	1
54	94	1
54	95	1
54	96	1
54	97	1
54	98	1
54	99	1
54	100	1
54	101	1
54	102	1
54	103	1
54	104	2
54	105	1
54	108	1
54	111	1
54	112	1
54	113	1
54	114	1
54	115	1
54	116	1
54	117	1
54	118	1
54	119	1
54	120	1
54	121	1
54	122	1
54	123	1
54	124	1
54	125	2
54	126	3
54	127	1
55	133	1
55	54	1
55	134	1
55	135	1
55	56	1
55	136	1
55	57	1
55	137	1
55	58	1
55	59	2
56	67	1
56	135	1
56	138	1
56	139	1
56	147	1
56	148	1
56	149	1
56	54	2
56	55	1
56	57	1
56	58	1
56	59	2
56	60	1
57	54	1
57	55	1
57	56	1
57	58	1
57	59	1
58	54	1
58	55	1
58	56	1
58	57	1
58	59	1
59	128	1
59	129	1
59	130	1
59	131	1
59	132	1
59	133	1
59	134	1
59	135	2
59	136	1
59	137	1
59	138	1
59	139	1
59	140	1
59	141	1
59	142	1
59	143	1
59	144	1
59	145	1
59	146	1
59	150	1
59	151	1
59	152	1
59	153	1
59	159	1
59	160	1
59	161	1
59	162	1
59	163	1
59	164	1
59	165	1
59	166	1
59	167	1
59	168	1
59	54	20
59	55	2
59	56	2
59	57	1
59	58	1
59	60	2
59	61	1
59	62	1
59	63	1
59	64	1
59	65	1
59	66	1
59	67	18
59	68	1
59	69	1
59	70	1
59	71	2
59	72	1
59	73	1
59	74	1
59	75	1
59	76	1
59	77	1
59	78	1
59	79	1
59	80	1
59	81	1
59	82	1
59	83	1
59	84	1
59	85	1
59	86	1
59	87	2
59	88	1
59	89	1
59	90	1
59	91	1
59	92	1
59	93	1
59	94	1
59	95	1
59	96	1
59	97	1
59	98	1
59	99	1
59	100	1
59	101	1
59	102	1
59	103	1
59	104	1
59	105	1
59	118	1
59	119	1
59	120	1
59	121	1
59	122	1
59	123	1
59	124	1
59	125	2
59	126	3
59	127	1
60	64	1
60	54	1
60	135	1
60	56	1
60	138	1
60	59	2
60	139	1
60	61	1
60	62	1
60	63	1
61	64	1
61	54	1
61	59	1
61	60	1
61	62	1
61	63	1
62	64	1
62	54	1
62	59	1
62	60	1
62	61	1
62	63	1
63	64	1
63	54	1
63	59	1
63	60	1
63	61	1
63	62	1
64	54	1
64	59	1
64	60	1
64	61	1
64	62	1
64	63	1
65	66	1
65	67	1
65	68	1
65	54	1
65	59	1
66	65	1
66	67	1
66	68	1
66	54	1
66	59	1
67	128	1
67	129	1
67	130	1
67	131	1
67	132	1
67	140	1
67	141	1
67	142	1
67	143	1
67	144	1
67	145	1
67	146	1
67	147	1
67	148	1
67	149	1
67	159	1
67	160	1
67	161	1
67	162	1
67	163	1
67	54	16
67	56	1
67	59	18
67	65	1
67	66	1
67	68	1
67	69	1
67	70	1
67	71	2
67	72	1
67	73	1
67	74	1
67	75	1
67	76	1
67	77	1
67	78	1
67	79	1
67	80	1
67	81	1
67	82	1
67	83	1
67	84	1
67	85	1
67	86	1
67	87	2
67	88	1
67	89	1
67	90	1
67	91	1
67	92	1
67	93	1
67	94	1
67	95	1
67	96	1
67	114	1
67	115	1
67	116	1
67	117	1
67	118	1
67	119	1
67	120	1
67	121	1
67	122	1
67	123	1
67	124	1
67	125	2
67	126	3
67	127	1
68	65	1
68	66	1
68	67	1
68	54	1
68	59	1
69	67	1
69	70	1
69	54	1
69	71	1
69	59	1
70	67	1
70	69	1
70	54	1
70	71	1
70	59	1
71	67	2
71	69	1
71	70	1
71	54	2
71	59	2
71	75	1
71	76	1
72	67	1
72	54	1
72	73	1
72	74	1
72	59	1
73	67	1
73	54	1
73	72	1
73	74	1
73	59	1
74	67	1
74	54	1
74	72	1
74	73	1
74	59	1
75	67	1
75	54	1
75	71	1
75	59	1
75	76	1
76	67	1
76	54	1
76	71	1
76	75	1
76	59	1
77	80	1
77	81	1
77	67	1
77	59	1
77	78	1
77	79	1
78	80	1
78	81	1
78	67	1
78	59	1
78	77	1
78	79	1
79	80	1
79	81	1
79	67	1
79	59	1
79	77	1
79	78	1
80	81	1
80	67	1
80	59	1
80	77	1
80	78	1
80	79	1
81	80	1
81	67	1
81	59	1
81	77	1
81	78	1
81	79	1
82	83	1
82	67	1
82	84	1
82	85	1
82	86	1
82	59	1
83	82	1
83	67	1
83	84	1
83	85	1
83	86	1
83	59	1
84	82	1
84	83	1
84	67	1
84	85	1
84	86	1
84	59	1
85	82	1
85	83	1
85	67	1
85	84	1
85	86	1
85	59	1
86	82	1
86	83	1
86	67	1
86	84	1
86	85	1
86	59	1
87	67	2
87	88	1
87	89	1
87	90	1
87	59	2
87	91	1
87	92	1
87	93	1
88	67	1
88	87	1
88	89	1
88	90	1
88	59	1
89	67	1
89	87	1
89	88	1
89	90	1
89	59	1
90	67	1
90	87	1
90	88	1
90	89	1
90	59	1
91	67	1
91	87	1
91	59	1
91	92	1
91	93	1
92	67	1
92	87	1
92	91	1
92	59	1
92	93	1
93	67	1
93	87	1
93	91	1
93	59	1
93	92	1
94	96	1
94	67	1
94	54	1
94	59	1
94	95	1
95	96	1
95	67	1
95	54	1
95	59	1
95	94	1
96	67	1
96	54	1
96	59	1
96	94	1
96	95	1
97	98	1
97	99	1
97	100	1
97	101	1
97	54	1
97	59	1
98	97	1
98	99	1
98	100	1
98	101	1
98	54	1
98	59	1
99	97	1
99	98	1
99	100	1
99	101	1
99	54	1
99	59	1
100	97	1
100	98	1
100	99	1
100	101	1
100	54	1
100	59	1
101	97	1
101	98	1
101	99	1
101	100	1
101	54	1
101	59	1
102	103	1
102	104	1
102	105	1
102	169	1
102	106	1
102	107	1
102	108	1
102	172	1
102	109	1
102	110	1
102	174	1
102	175	1
102	176	1
102	54	1
102	59	1
103	102	1
103	54	1
103	104	1
103	105	1
103	59	1
104	112	1
104	113	1
104	102	1
104	54	2
104	103	1
104	105	1
104	59	1
104	108	1
104	111	1
105	102	1
105	54	1
105	103	1
105	104	1
105	59	1
106	102	1
106	107	1
106	108	1
106	109	1
106	110	1
107	102	1
107	106	1
107	108	1
107	109	1
107	110	1
108	112	1
108	113	1
108	102	1
108	54	1
108	104	1
108	106	1
108	107	1
108	109	1
108	110	1
108	111	1
109	102	1
109	106	1
109	107	1
109	108	1
109	110	1
110	102	1
110	106	1
110	107	1
110	108	1
110	109	1
111	112	1
111	113	1
111	54	1
111	104	1
111	108	1
112	113	1
112	54	1
112	104	1
112	108	1
112	111	1
113	112	1
113	54	1
113	104	1
113	108	1
113	111	1
114	67	1
114	115	1
114	116	1
114	117	1
114	54	1
115	114	1
115	67	1
115	116	1
115	117	1
115	54	1
116	114	1
116	67	1
116	115	1
116	117	1
116	54	1
117	114	1
117	67	1
117	115	1
117	116	1
117	54	1
118	67	1
118	54	1
118	119	1
118	120	1
118	121	1
118	59	1
119	67	1
119	118	1
119	54	1
119	120	1
119	121	1
119	59	1
120	67	1
120	118	1
120	54	1
120	119	1
120	121	1
120	59	1
121	67	1
121	118	1
121	54	1
121	119	1
121	120	1
121	59	1
122	67	1
122	54	1
122	59	1
122	123	1
122	124	1
123	67	1
123	54	1
123	122	1
123	59	1
123	124	1
124	67	1
124	54	1
124	122	1
124	59	1
124	123	1
125	128	1
125	162	1
125	67	2
125	163	1
125	54	2
125	59	2
125	126	1
125	127	1
126	128	1
126	129	1
126	130	1
126	67	3
126	131	1
126	132	1
126	54	3
126	59	3
126	125	1
126	127	1
127	128	1
127	67	1
127	54	1
127	59	1
127	125	1
127	126	1
128	67	1
128	54	1
128	59	1
128	125	1
128	126	1
128	127	1
129	130	1
129	67	1
129	54	1
129	59	1
129	126	1
130	129	1
130	67	1
130	54	1
130	59	1
130	126	1
131	67	1
131	132	1
131	54	1
131	59	1
131	126	1
132	67	1
132	131	1
132	54	1
132	59	1
132	126	1
133	134	1
133	55	1
133	135	1
133	136	1
133	137	1
133	59	1
134	177	1
134	133	1
134	55	1
134	135	1
134	136	1
134	137	1
134	169	1
134	59	1
134	172	1
134	173	1
134	174	1
135	133	1
135	134	1
135	55	1
135	136	1
135	56	1
135	137	1
135	138	1
135	59	2
135	139	1
135	60	1
136	133	1
136	134	1
136	55	1
136	135	1
136	137	1
136	59	1
137	133	1
137	134	1
137	55	1
137	135	1
137	136	1
137	59	1
138	135	1
138	56	1
138	59	1
138	139	1
138	60	1
139	135	1
139	56	1
139	138	1
139	59	1
139	60	1
140	67	1
140	54	1
140	59	1
140	141	1
140	142	1
141	67	1
141	54	1
141	59	1
141	140	1
141	142	1
142	67	1
142	54	1
142	59	1
142	140	1
142	141	1
143	144	1
143	145	1
143	146	1
143	67	1
143	54	1
143	59	1
144	145	1
144	146	1
144	67	1
144	54	1
144	59	1
144	143	1
145	144	1
145	146	1
145	67	1
145	54	1
145	59	1
145	143	1
146	144	1
146	145	1
146	67	1
146	54	1
146	59	1
146	143	1
147	67	1
147	148	1
147	149	1
147	54	1
147	56	1
148	67	1
148	147	1
148	149	1
148	54	1
148	56	1
149	67	1
149	147	1
149	148	1
149	54	1
149	56	1
150	54	1
150	151	1
150	152	1
150	153	1
150	59	1
151	150	1
151	54	1
151	152	1
151	153	1
151	59	1
152	150	1
152	54	1
152	151	1
152	153	1
152	59	1
153	150	1
153	54	1
153	151	1
153	152	1
153	59	1
154	54	1
154	155	1
154	156	1
154	157	1
154	158	1
155	54	1
155	154	1
155	156	1
155	157	1
155	158	1
156	54	1
156	154	1
156	155	1
156	157	1
156	158	1
157	54	1
157	154	1
157	155	1
157	156	1
157	158	1
158	54	1
158	154	1
158	155	1
158	156	1
158	157	1
159	160	1
159	161	1
159	67	1
159	54	1
159	59	1
160	161	1
160	67	1
160	54	1
160	59	1
160	159	1
161	160	1
161	67	1
161	54	1
161	59	1
161	159	1
162	163	1
162	67	1
162	54	1
162	59	1
162	125	1
163	162	1
163	67	1
163	54	1
163	59	1
163	125	1
164	165	1
164	54	1
164	166	1
164	167	1
164	168	1
164	59	1
165	164	1
165	54	1
165	166	1
165	167	1
165	168	1
165	59	1
166	164	1
166	165	1
166	54	1
166	167	1
166	168	1
166	59	1
167	164	1
167	165	1
167	54	1
167	166	1
167	168	1
167	59	1
168	164	1
168	165	1
168	54	1
168	166	1
168	167	1
168	59	1
169	192	1
169	193	1
169	194	1
169	195	1
169	196	1
169	134	1
169	102	1
169	170	1
169	171	1
169	172	9
169	173	7
169	174	10
169	175	3
169	176	1
169	177	1
169	178	1
169	179	1
169	180	1
169	181	1
169	186	1
169	187	1
169	188	1
169	189	1
169	190	1
