1	1	6
1	2	2
1	3	2
1	4	2
1	5	2
1	6	2
1	7	1
1	8	1
1	9	1
1	10	1
1	11	2
1	12	2
1	13	2
1	15	1
1	16	1
1	17	2
1	18	2
1	19	2
1	20	2
1	21	2
1	22	2
1	23	2
1	24	2
1	25	2
1	26	2
1	27	2
1	28	1
1	29	2
1	30	2
1	31	2
2	2	7
2	3	2
2	4	2
2	5	2
2	6	2
2	7	1
2	8	1
2	9	1
2	10	1
2	11	2
2	12	2
2	13	2
2	15	1
2	16	1
2	17	2
2	18	2
2	19	2
2	20	2
2	21	2
2	22	1
2	23	2
2	24	2
2	25	2
2	26	1
2	27	2
2	28	1
2	29	2
2	30	2
2	31	2
3	3	6
3	4	3
3	5	3
3	6	3
3	7	2
3	8	2
3	9	2
3	10	2
3	11	3
3	12	2
3	13	2
3	15	1
3	16	2
3	17	3
3	18	3
3	19	3
3	20	3
3	21	3
3	22	1
3	23	1
3	24	3
3	25	3
3	26	2
3	27	2
3	28	1
3	29	3
3	30	3
3	31	2
4	4	6
4	5	3
4	6	4
4	7	2
4	8	2
4	9	2
4	10	2
4	11	3
4	12	2
4	13	2
4	15	1
4	16	2
4	17	3
4	18	3
4	19	3
4	20	3
4	21	3
4	22	1
4	23	1
4	24	3
4	25	3
4	26	2
4	27	2
4	28	1
4	29	3
4	30	3
4	31	2
5	5	6
5	6	3
5	7	2
5	8	2
5	9	2
5	10	2
5	11	3
5	12	2
5	13	2
5	15	1
5	16	2
5	17	3
5	18	3
5	19	3
5	20	3
5	21	3
5	22	1
5	23	1
5	24	3
5	25	3
5	26	2
5	27	2
5	28	1
5	29	3
5	30	3
5	31	2
6	6	6
6	7	2
6	8	2
6	9	2
6	10	2
6	11	3
6	12	2
6	13	2
6	15	1
6	16	2
6	17	3
6	18	3
6	19	3
6	20	3
6	21	3
6	22	1
6	23	1
6	24	3
6	25	3
6	26	2
6	27	2
6	28	1
6	29	3
6	30	3
6	31	2
7	7	7
7	8	2
7	9	2
7	10	2
7	11	2
7	12	1
7	13	1
7	16	1
7	17	2
7	18	2
7	19	2
7	20	2
7	21	2
7	22	1
7	23	1
7	24	2
7	25	2
7	26	1
7	27	1
7	29	2
7	30	2
7	31	1
8	8	7
8	9	2
8	10	2
8	11	2
8	12	1
8	13	1
8	16	1
8	17	2
8	18	2
8	19	2
8	20	2
8	21	2
8	22	1
8	23	1
8	24	2
8	25	2
8	26	1
8	27	1
8	29	2
8	30	2
8	31	1
9	9	6
9	10	3
9	11	2
9	12	1
9	13	1
9	16	1
9	17	2
9	18	2
9	19	2
9	20	2
9	21	2
9	22	1
9	23	1
9	24	2
9	25	2
9	26	1
9	27	1
9	29	2
9	30	2
9	31	1
10	10	6
10	11	2
10	12	1
10	13	1
10	16	1
10	17	2
10	18	2
10	19	2
10	20	2
10	21	2
10	22	1
10	23	1
10	24	2
10	25	2
10	26	1
10	27	1
10	29	2
10	30	2
10	31	1
11	11	6
11	12	2
11	13	2
11	15	1
11	16	2
11	17	3
11	18	3
11	19	3
11	20	3
11	21	3
11	22	1
11	23	1
11	24	3
11	25	3
11	26	2
11	27	2
11	28	1
11	29	3
11	30	3
11	31	2
12	12	7
12	13	2
12	15	1
12	16	1
12	17	2
12	18	2
12	19	2
12	20	2
12	21	2
12	22	1
12	23	1
12	24	2
12	25	2
12	26	1
12	27	2
12	28	1
12	29	2
12	30	2
12	31	2
13	13	6
13	14	1
13	15	2
13	16	1
13	17	2
13	18	2
13	19	2
13	20	2
13	21	2
13	22	1
13	23	1
13	24	2
13	25	2
13	26	1
13	27	2
13	28	1
13	29	2
13	30	2
13	31	2
14	14	6
14	15	1
15	15	6
15	16	1
15	17	1
15	18	1
15	19	1
15	20	1
15	21	1
15	24	1
15	25	1
15	26	1
15	27	1
15	28	1
15	29	1
15	30	1
15	31	1
16	16	6
16	17	2
16	18	2
16	19	2
16	20	2
16	21	2
16	24	2
16	25	2
16	26	2
16	27	1
16	28	1
16	29	2
16	30	2
16	31	1
17	17	7
17	18	3
17	19	3
17	20	3
17	21	3
17	22	1
17	23	1
17	24	3
17	25	3
17	26	2
17	27	2
17	28	1
17	29	3
17	30	3
17	31	2
18	18	6
18	19	3
18	20	3
18	21	3
18	22	1
18	23	1
18	24	3
18	25	3
18	26	2
18	27	2
18	28	1
18	29	3
18	30	3
18	31	2
19	19	7
19	20	4
19	21	4
19	22	1
19	23	1
19	24	3
19	25	3
19	26	2
19	27	2
19	28	1
19	29	3
19	30	4
19	31	2
20	20	6
20	21	4
20	22	1
20	23	1
20	24	3
20	25	3
20	26	2
20	27	2
20	28	1
20	29	3
20	30	3
20	31	2
21	21	6
21	22	1
21	23	1
21	24	3
21	25	3
21	26	2
21	27	2
21	28	1
21	29	3
21	30	3
21	31	2
22	22	7
22	23	2
22	24	1
22	25	1
22	27	1
22	29	1
22	30	1
22	31	1
23	23	6
23	24	1
23	25	1
23	26	1
23	27	1
23	29	1
23	30	1
23	31	1
24	24	6
24	25	3
24	26	2
24	27	2
24	28	1
24	29	3
24	30	3
24	31	2
25	25	7
25	26	2
25	27	2
25	28	1
25	29	3
25	30	3
25	31	2
26	26	6
26	27	1
26	28	1
26	29	2
26	30	2
26	31	1
27	27	6
27	28	1
27	29	2
27	30	2
27	31	2
28	28	6
28	29	1
28	30	1
28	31	1
29	29	6
29	30	3
29	31	2
30	30	6
30	31	2
31	31	7
