1	1	6
1	2	3
1	3	3
1	4	1
1	5	2
1	6	2
1	7	1
1	8	2
1	9	2
1	10	3
1	11	3
1	12	2
1	13	3
1	14	2
1	15	3
10	10	6
10	11	3
10	12	2
10	13	3
10	14	2
10	15	2
11	11	6
11	12	2
11	13	4
11	14	3
11	15	2
12	12	6
12	13	2
12	14	2
12	15	1
13	13	6
13	14	3
13	15	2
14	14	6
14	15	1
15	15	6
2	2	7
2	3	2
2	4	1
2	5	3
2	6	2
2	7	1
2	8	3
2	9	2
2	10	2
2	11	3
2	12	3
2	13	3
2	14	3
2	15	2
3	3	6
3	4	1
3	5	2
3	6	2
3	7	1
3	8	2
3	9	2
3	10	3
3	11	3
3	12	2
3	13	3
3	14	2
3	15	2
4	4	6
4	10	1
4	11	2
4	13	2
4	14	1
4	15	1
5	5	7
5	6	2
5	7	1
5	8	3
5	9	2
5	10	2
5	11	2
5	12	3
5	13	2
5	14	2
5	15	1
6	6	6
6	7	1
6	8	2
6	9	2
6	10	2
6	11	2
6	12	2
6	13	2
6	14	2
6	15	1
7	7	6
7	8	1
7	9	1
7	10	1
7	11	1
7	12	1
7	13	1
7	14	1
7	15	1
8	8	6
8	9	2
8	10	2
8	11	2
8	12	3
8	13	2
8	14	2
8	15	1
9	9	6
9	10	2
9	11	2
9	12	2
9	13	2
9	14	2
9	15	1
